Customer ID,Recency,Frequency,Monetary,cluster,segments,score
17245,206,1,171.45000000000002,1,Loss,2
17247,17,1,282.19,3,Potential,4
17248,33,1,318.65,3,Potential,4
17250,182,2,192.26000000000005,1,Loss,2
17252,118,2,176.92999999999995,1,Loss,2
17253,20,1,178.26000000000002,3,Potential,4
17254,17,2,136.22000000000003,3,Potential,4
17255,42,2,149.205,3,Potential,4
17256,109,2,120.0,1,Loss,2
17259,150,1,221.73000000000005,1,Loss,2
17262,54,4,246.125,2,Churn,3
17263,210,1,63.440000000000026,1,Loss,2
17265,5,2,281.44999999999993,3,Potential,4
17266,149,3,103.54666666666667,1,Loss,2
17267,247,2,158.81,1,Loss,2
17268,4,4,190.91,3,Potential,4
17272,44,4,537.1575,2,Churn,3
17274,244,1,111.97999999999999,1,Loss,2
17277,229,2,532.675,0,Potential Loss,1
17278,7,1,246.03999999999996,3,Potential,4
17279,59,1,187.83,1,Loss,2
17282,175,3,567.8033333333334,0,Potential Loss,1
17284,33,6,275.42999999999995,2,Churn,3
17286,23,1,153.92000000000002,3,Potential,4
17287,28,5,168.28199999999998,2,Churn,3
17288,11,6,214.3616666666666,4,Loyalist,5
17289,5,3,314.80333333333334,3,Potential,4
17290,18,2,262.62000000000006,3,Potential,4
17291,253,1,550.8000000000002,0,Potential Loss,1
17293,1,8,191.12124999999997,4,Loyalist,5
17295,30,3,185.65,3,Potential,4
17297,19,1,131.78000000000003,3,Potential,4
17298,103,2,249.20999999999998,0,Potential Loss,1
17299,13,4,167.27749999999997,3,Potential,4
17301,23,1,197.63,3,Potential,4
17302,16,5,227.12599999999992,2,Churn,3
17306,12,18,461.5172222222222,4,Loyalist,5
17309,216,1,82.75,1,Loss,2
17311,80,2,692.425,0,Potential Loss,1
17312,140,3,214.76666666666665,1,Loss,2
17313,122,1,2328.8399999999992,0,Potential Loss,1
17314,1,8,315.99,4,Loyalist,5
17315,6,35,175.52171428571424,4,Loyalist,5
17317,32,3,866.7800000000001,2,Churn,3
17320,102,2,374.85,0,Potential Loss,1
17321,276,2,350.43000000000006,0,Potential Loss,1
17323,17,7,131.0957142857143,2,Churn,3
17324,10,3,287.72666666666663,3,Potential,4
17325,252,1,96.8,1,Loss,2
17329,16,2,261.55500000000006,3,Potential,4
17330,24,2,181.95000000000002,3,Potential,4
17331,125,1,175.2,1,Loss,2
17333,87,1,494.25,0,Potential Loss,1
17334,70,2,153.51000000000002,1,Loss,2
17337,6,4,506.6049999999999,4,Loyalist,5
17338,10,7,838.22,4,Loyalist,5
17339,185,1,183.36000000000004,1,Loss,2
17340,33,9,888.1000000000001,2,Churn,3
17341,187,2,133.88000000000005,1,Loss,2
17344,48,1,160.5699999999999,1,Loss,2
17345,17,4,134.435,3,Potential,4
17346,1,13,186.8246153846154,4,Loyalist,5
17347,88,1,228.96,1,Loss,2
17348,16,5,231.904,2,Churn,3
17349,181,1,110.75,1,Loss,2
17350,47,4,321.5175,2,Churn,3
17351,38,3,195.71666666666667,3,Potential,4
17353,126,2,870.0,0,Potential Loss,1
17354,52,1,1393.06,0,Potential Loss,1
17356,343,1,178.21999999999997,1,Loss,2
17357,26,2,194.06999999999996,3,Potential,4
17358,100,1,119.15000000000002,1,Loss,2
17359,13,1,127.86,3,Potential,4
17360,19,3,195.26333333333335,3,Potential,4
17361,51,3,162.73333333333335,3,Potential,4
17362,241,2,156.115,1,Loss,2
17364,10,11,407.38000000000005,4,Loyalist,5
17365,14,8,599.565,4,Loyalist,5
17367,240,1,168.4,1,Loss,2
17368,25,8,239.08375,2,Churn,3
17370,74,4,111.54500000000002,1,Loss,2
17371,19,2,163.12999999999997,3,Potential,4
17372,42,6,161.98333333333335,2,Churn,3
17373,42,4,161.73,2,Churn,3
17374,220,2,247.88500000000002,1,Loss,2
17375,201,2,145.19500000000002,1,Loss,2
17376,72,2,101.6,1,Loss,2
17377,25,17,195.04941176470587,4,Loyalist,5
17379,13,1,404.6599999999999,3,Potential,4
17381,3,26,641.2265384615384,4,Loyalist,5
17382,215,1,65.4,1,Loss,2
17383,213,1,199.29000000000002,1,Loss,2
17384,21,2,168.2,3,Potential,4
17385,16,1,261.11000000000007,3,Potential,4
17386,115,6,447.7366666666667,2,Churn,3
17387,21,2,392.05500000000006,3,Potential,4
17388,6,4,314.89000000000004,4,Loyalist,5
17389,10,34,936.2847058823531,4,Loyalist,5
17391,165,2,254.4,0,Potential Loss,1
17392,192,1,145.5,1,Loss,2
17394,250,1,203.86999999999992,1,Loss,2
17396,41,6,1152.55,2,Churn,3
17397,24,2,348.205,3,Potential,4
17398,116,3,217.7933333333333,2,Churn,3
17400,212,4,426.4474999999999,0,Potential Loss,1
17402,55,10,213.888,2,Churn,3
17403,275,1,281.62,0,Potential Loss,1
17405,4,3,343.80333333333334,3,Potential,4
17406,71,2,749.1600000000002,0,Potential Loss,1
17408,165,1,32.65,1,Loss,2
17409,127,2,385.92499999999995,0,Potential Loss,1
17410,1,5,242.94400000000002,4,Loyalist,5
17411,14,3,259.6466666666667,3,Potential,4
17412,25,5,162.06,2,Churn,3
17414,45,2,389.0,0,Potential Loss,1
17415,81,1,507.8399999999999,0,Potential Loss,1
17416,61,7,984.7742857142857,2,Churn,3
17418,44,2,231.73000000000002,3,Potential,4
17419,13,10,385.22999999999996,4,Loyalist,5
17420,52,2,233.99,3,Potential,4
17422,5,6,329.89500000000004,4,Loyalist,5
17423,48,2,349.205,0,Potential Loss,1
17425,21,2,379.5849999999999,3,Potential,4
17426,93,6,839.5433333333335,2,Churn,3
17427,73,1,100.8,1,Loss,2
17428,7,26,629.3423076923077,4,Loyalist,5
17429,158,3,174.97333333333336,1,Loss,2
17430,153,1,153.16000000000005,1,Loss,2
17431,315,1,403.30000000000007,0,Potential Loss,1
17432,20,2,182.88,3,Potential,4
17433,2,1,303.1599999999999,3,Potential,4
17434,11,7,339.1171428571429,4,Loyalist,5
17436,121,2,108.15,1,Loss,2
17438,255,1,388.45,0,Potential Loss,1
17440,187,3,62.14000000000001,1,Loss,2
17442,64,6,374.76000000000005,2,Churn,3
17446,178,2,60.449999999999996,1,Loss,2
17447,42,2,270.765,3,Potential,4
17449,47,6,305.59999999999997,2,Churn,3
17450,4,44,4375.498863636362,4,Loyalist,5
17451,17,7,245.91428571428574,2,Churn,3
17453,19,2,243.36,3,Potential,4
17454,194,3,117.22666666666667,1,Loss,2
17455,205,1,131.70000000000002,1,Loss,2
17457,206,5,347.54,2,Churn,3
17458,17,1,316.5,3,Potential,4
17459,45,2,328.65,3,Potential,4
17460,185,4,138.03250000000003,1,Loss,2
17461,24,3,252.4866666666666,3,Potential,4
17462,62,2,337.845,0,Potential Loss,1
17463,18,5,379.282,2,Churn,3
17464,248,1,289.96000000000004,0,Potential Loss,1
17466,12,2,381.64,3,Potential,4
17468,12,2,68.5,3,Potential,4
17469,18,5,374.1940000000001,2,Churn,3
17470,46,4,236.6675,2,Churn,3
17472,290,3,236.76333333333332,1,Loss,2
17475,81,1,194.37,1,Loss,2
17480,79,1,511.81999999999994,0,Potential Loss,1
17481,17,4,313.89750000000004,2,Churn,3
17483,96,3,138.01333333333335,1,Loss,2
17486,263,1,396.87000000000006,0,Potential Loss,1
17489,1,2,188.32,3,Potential,4
17490,75,7,298.9028571428571,2,Churn,3
17491,16,9,359.0522222222223,4,Loyalist,5
17492,221,1,374.57,0,Potential Loss,1
17495,302,2,248.78,1,Loss,2
17498,77,1,272.22,0,Potential Loss,1
17499,291,1,622.8800000000001,0,Potential Loss,1
17500,19,3,379.3333333333333,2,Churn,3
17501,281,2,144.3,1,Loss,2
17502,11,4,172.27500000000003,3,Potential,4
17503,152,2,279.48,0,Potential Loss,1
17504,189,9,333.00333333333333,2,Churn,3
17505,207,2,572.92,0,Potential Loss,1
17506,77,1,302.20000000000005,0,Potential Loss,1
17507,263,2,302.78999999999996,0,Potential Loss,1
17509,59,8,764.3925000000002,2,Churn,3
17510,26,1,308.48,3,Potential,4
17511,7,28,3012.5464285714284,4,Loyalist,5
17512,30,10,292.49899999999997,2,Churn,3
17513,74,1,513.2,0,Potential Loss,1
17514,278,1,208.65000000000003,1,Loss,2
17515,122,4,159.75499999999997,1,Loss,2
17516,3,5,153.616,4,Loyalist,5
17517,253,1,153.94000000000003,1,Loss,2
17519,19,5,301.744,2,Churn,3
17520,55,1,546.8100000000001,0,Potential Loss,1
17521,61,3,241.07000000000002,2,Churn,3
17522,96,5,213.23000000000002,2,Churn,3
17523,13,4,163.185,3,Potential,4
17526,213,2,478.65,0,Potential Loss,1
17527,55,4,234.8425,2,Churn,3
17528,1,8,453.56249999999994,4,Loyalist,5
17530,18,9,231.08555555555552,4,Loyalist,5
17531,308,1,296.70000000000005,0,Potential Loss,1
17534,55,1,223.36000000000004,3,Potential,4
17535,252,1,164.4,1,Loss,2
17536,179,1,76.5,1,Loss,2
17537,61,2,448.8100000000002,0,Potential Loss,1
17538,27,1,98.42000000000002,3,Potential,4
17540,26,2,289.45000000000005,3,Potential,4
17542,271,1,170.75000000000003,1,Loss,2
17545,45,3,215.31999999999994,2,Churn,3
17548,235,1,103.3,1,Loss,2
17549,25,2,74.42999999999999,3,Potential,4
17550,68,3,89.05333333333334,1,Loss,2
17552,62,2,315.94499999999994,0,Potential Loss,1
17553,306,1,1487.6,0,Potential Loss,1
17554,18,5,390.49000000000007,2,Churn,3
17555,21,2,241.63000000000002,3,Potential,4
17556,207,1,157.9,1,Loss,2
17557,16,3,180.48666666666668,3,Potential,4
17560,157,4,213.7375,2,Churn,3
17561,21,1,167.62,3,Potential,4
17562,16,7,160.33999999999997,2,Churn,3
17564,26,3,151.3366666666667,3,Potential,4
17566,27,2,450.60499999999996,3,Potential,4
17567,59,7,544.7900000000001,2,Churn,3
17569,40,1,344.14,0,Potential Loss,1
17571,52,4,374.31500000000017,2,Churn,3
17572,73,3,51.98333333333334,1,Loss,2
17573,61,3,126.86666666666667,1,Loss,2
17574,37,1,185.65000000000003,3,Potential,4
17576,4,17,195.62823529411767,4,Loyalist,5
17578,220,1,143.45999999999998,1,Loss,2
17579,139,3,149.63333333333335,1,Loss,2
17580,314,2,82.96000000000002,1,Loss,2
17581,67,23,446.01130434782607,2,Churn,3
17582,238,1,175.26999999999998,1,Loss,2
17584,247,2,621.15,0,Potential Loss,1
17585,111,4,283.2675,2,Churn,3
17588,102,3,413.40000000000003,0,Potential Loss,1
17589,34,4,600.73,2,Churn,3
17590,19,3,492.6566666666666,2,Churn,3
17591,75,6,303.2283333333334,2,Churn,3
17593,93,4,816.1100000000002,2,Churn,3
17594,87,2,496.59000000000003,0,Potential Loss,1
17595,14,2,194.39499999999998,3,Potential,4
17596,25,6,405.885,2,Churn,3
17597,67,1,2044.3700000000003,0,Potential Loss,1
17600,19,1,161.67000000000002,3,Potential,4
17601,241,1,116.01,1,Loss,2
17602,25,6,850.495,2,Churn,3
17603,80,1,394.72,0,Potential Loss,1
17604,189,2,154.68,1,Loss,2
17608,183,2,96.71000000000002,1,Loss,2
17609,42,5,220.94400000000002,2,Churn,3
17611,37,14,267.14500000000004,2,Churn,3
17612,55,6,341.40833333333336,2,Churn,3
17613,24,14,325.6535714285714,4,Loyalist,5
17614,59,1,390.0699999999999,0,Potential Loss,1
17615,205,3,109.86666666666667,1,Loss,2
17616,175,2,122.39999999999999,1,Loss,2
17618,221,2,325.65,0,Potential Loss,1
17619,314,1,218.52,1,Loss,2
17620,31,1,81.44,1,Loss,2
17621,23,2,570.25,3,Potential,4
17623,153,1,527.05,0,Potential Loss,1
17624,16,2,421.74000000000007,3,Potential,4
17625,20,4,511.75,2,Churn,3
17628,83,1,75.75,1,Loss,2
17629,20,7,225.0671428571429,2,Churn,3
17630,171,2,251.8,0,Potential Loss,1
17631,121,3,176.11,1,Loss,2
17633,33,4,331.21000000000004,2,Churn,3
17634,36,9,262.44111111111124,2,Churn,3
17636,21,1,285.56000000000006,3,Potential,4
17637,117,2,273.53000000000003,0,Potential Loss,1
17639,130,1,108.5,1,Loss,2
17640,88,1,621.66,0,Potential Loss,1
17642,3,2,356.145,3,Potential,4
17644,33,11,263.24,2,Churn,3
17646,250,2,378.69499999999994,0,Potential Loss,1
17647,215,1,133.06,1,Loss,2
17648,62,4,449.375,2,Churn,3
17649,140,1,868.4899999999998,0,Potential Loss,1
17650,23,1,166.08,3,Potential,4
17651,13,10,394.5,4,Loyalist,5
17652,27,12,405.64333333333343,4,Loyalist,5
17653,33,4,301.89000000000004,2,Churn,3
17654,161,1,117.55000000000003,1,Loss,2
17655,12,6,327.1400000000001,4,Loyalist,5
17656,2,5,334.938,4,Loyalist,5
17658,6,2,297.71000000000004,3,Potential,4
17659,19,10,263.951,4,Loyalist,5
17660,143,1,196.00000000000003,1,Loss,2
17663,27,7,257.55857142857144,2,Churn,3
17664,20,2,302.32000000000005,3,Potential,4
17666,182,2,364.08,0,Potential Loss,1
17667,6,5,411.10200000000003,4,Loyalist,5
17668,121,2,173.875,1,Loss,2
17669,44,7,486.6742857142857,2,Churn,3
17670,229,1,205.70000000000002,1,Loss,2
17671,6,3,392.8433333333333,3,Potential,4
17672,52,2,1589.0850000000005,0,Potential Loss,1
17673,121,6,271.52,2,Churn,3
17674,76,1,250.38,0,Potential Loss,1
17675,4,29,667.4193103448276,4,Loyalist,5
17676,1,5,217.39600000000002,4,Loyalist,5
17677,30,26,567.178076923077,4,Loyalist,5
17678,265,1,298.11,0,Potential Loss,1
17679,54,2,996.0549999999998,0,Potential Loss,1
17680,25,1,184.40000000000003,3,Potential,4
17682,12,5,416.566,4,Loyalist,5
17684,45,1,239.41000000000005,3,Potential,4
17685,2,5,545.702,4,Loyalist,5
17686,33,7,819.9228571428572,2,Churn,3
17690,47,11,370.00454545454545,2,Churn,3
17692,162,3,132.56000000000003,1,Loss,2
17693,139,1,200.47,1,Loss,2
17694,143,1,283.12000000000006,0,Potential Loss,1
17695,133,2,382.66999999999996,0,Potential Loss,1
17696,110,6,351.685,2,Churn,3
17697,238,1,338.9500000000001,0,Potential Loss,1
17698,262,1,154.95000000000002,1,Loss,2
17700,18,4,633.66,2,Churn,3
17701,341,1,417.95,0,Potential Loss,1
17702,91,4,456.0925,2,Churn,3
17703,111,3,266.24666666666667,2,Churn,3
17704,170,2,442.5950000000001,0,Potential Loss,1
17705,39,9,202.61333333333334,2,Churn,3
17706,46,14,716.1900000000002,2,Churn,3
17707,158,2,76.2,1,Loss,2
17708,219,2,133.54000000000002,1,Loss,2
17709,171,1,137.45,1,Loss,2
17711,12,2,192.55000000000004,3,Potential,4
17712,46,1,522.91,0,Potential Loss,1
17714,322,1,153.0,1,Loss,2
17715,202,1,326.4,0,Potential Loss,1
17716,24,11,514.180909090909,4,Loyalist,5
17718,234,1,139.35,1,Loss,2
17719,2,15,359.73600000000005,4,Loyalist,5
17720,28,3,364.6466666666667,2,Churn,3
17722,246,3,504.6333333333334,0,Potential Loss,1
17723,97,6,546.0666666666667,2,Churn,3
17724,73,3,344.3333333333333,2,Churn,3
17725,18,11,312.6436363636364,4,Loyalist,5
17727,17,1,1060.25,0,Potential Loss,1
17728,88,3,958.6700000000001,0,Potential Loss,1
17730,30,13,407.57538461538473,2,Churn,3
17731,81,4,310.02750000000003,2,Churn,3
17733,263,2,346.09499999999997,0,Potential Loss,1
17734,55,3,233.54333333333338,2,Churn,3
17735,110,18,703.078888888889,2,Churn,3
17736,11,3,125.81333333333338,3,Potential,4
17737,1,2,84.12,3,Potential,4
17738,21,4,469.7625,2,Churn,3
17739,13,6,405.2150000000001,4,Loyalist,5
17742,40,2,177.55500000000004,3,Potential,4
17744,27,5,388.976,2,Churn,3
17746,242,1,110.24999999999999,1,Loss,2
17747,114,1,71.4,1,Loss,2
17749,180,2,337.26,0,Potential Loss,1
17750,58,9,197.92000000000002,2,Churn,3
17754,90,5,354.452,2,Churn,3
17757,16,26,193.6746153846154,4,Loyalist,5
17758,21,8,432.0875,2,Churn,3
17759,19,3,277.91333333333336,3,Potential,4
17760,23,1,115.05,3,Potential,4
17761,153,1,712.78,0,Potential Loss,1
17763,265,1,15.0,1,Loss,2
17764,6,2,409.4100000000001,3,Potential,4
17765,212,3,123.96000000000004,1,Loss,2
17767,17,1,271.20000000000005,3,Potential,4
17768,168,3,757.7266666666668,0,Potential Loss,1
17769,14,10,399.798,4,Loyalist,5
17770,36,5,228.654,2,Churn,3
17771,58,2,122.66500000000002,1,Loss,2
17772,12,2,91.38499999999999,3,Potential,4
17774,147,4,306.3525,2,Churn,3
17775,256,1,56.4,1,Loss,2
17777,26,3,221.9533333333334,3,Potential,4
17779,23,3,219.52333333333334,3,Potential,4
17781,255,2,94.01000000000002,1,Loss,2
17783,74,2,141.735,1,Loss,2
17785,55,1,131.94000000000003,1,Loss,2
17786,87,2,139.37,1,Loss,2
17787,65,3,376.30333333333334,2,Churn,3
17788,75,2,556.475,0,Potential Loss,1
17789,283,1,225.90000000000003,1,Loss,2
17790,4,9,174.0,4,Loyalist,5
17791,61,1,106.1,1,Loss,2
17793,27,1,323.03999999999996,3,Potential,4
17795,181,2,175.19500000000002,1,Loss,2
17796,42,3,194.4166666666667,2,Churn,3
17797,24,3,260.1433333333334,3,Potential,4
17799,24,9,314.71666666666664,2,Churn,3
17800,38,9,133.11222222222224,2,Churn,3
17802,5,2,592.4200000000001,3,Potential,4
17805,75,1,512.3100000000001,0,Potential Loss,1
17806,13,1,546.0400000000001,3,Potential,4
17809,18,9,462.26777777777784,4,Loyalist,5
17811,2,39,200.79564102564103,4,Loyalist,5
17812,14,3,171.53666666666666,3,Potential,4
17813,16,5,354.17600000000016,2,Churn,3
17816,215,3,6.783333333333334,1,Loss,2
17817,161,3,129.22666666666666,1,Loss,2
17819,66,5,544.95,2,Churn,3
17824,53,1,298.40000000000003,0,Potential Loss,1
17827,37,2,361.83,3,Potential,4
17830,121,3,132.9,1,Loss,2
17831,183,1,35.40000000000001,1,Loss,2
17832,51,1,155.36999999999998,1,Loss,2
17835,11,3,116.88000000000001,3,Potential,4
17836,49,1,109.83000000000001,1,Loss,2
17837,31,8,198.435,2,Churn,3
17838,28,3,614.58,2,Churn,3
17839,44,1,338.80000000000007,0,Potential Loss,1
17841,1,118,326.2258474576272,4,Loyalist,5
17843,100,1,197.73000000000002,1,Loss,2
17848,83,8,100.4875,2,Churn,3
17849,71,4,151.45,2,Churn,3
17852,13,2,57.17,3,Potential,4
17854,158,2,155.63,1,Loss,2
17856,121,4,354.50750000000005,2,Churn,3
17857,19,20,1198.042,4,Loyalist,5
17858,3,10,359.88100000000003,4,Loyalist,5
17859,131,1,148.21,1,Loss,2
17861,26,8,262.6,2,Churn,3
17862,325,1,330.9,0,Potential Loss,1
17863,31,5,555.0559999999999,2,Churn,3
17864,14,3,199.1666666666667,3,Potential,4
17865,2,18,524.6883333333334,4,Loyalist,5
17866,144,1,329.65,0,Potential Loss,1
17867,91,6,199.51666666666668,2,Churn,3
17869,109,4,53.465,1,Loss,2
17870,16,11,142.54090909090908,4,Loyalist,5
17871,206,1,155.89999999999998,1,Loss,2
17873,82,4,378.6575,2,Churn,3
17874,158,6,113.91000000000001,1,Loss,2
17877,172,1,237.61,1,Loss,2
17878,45,1,379.45,0,Potential Loss,1
17879,175,1,178.52,1,Loss,2
17881,131,1,133.35,1,Loss,2
17883,16,4,167.9425,3,Potential,4
17884,182,2,196.415,1,Loss,2
17885,14,1,190.19000000000008,3,Potential,4
17886,122,3,299.86999999999995,2,Churn,3
17887,306,1,111.35000000000001,1,Loss,2
17888,23,7,99.51714285714284,2,Churn,3
17889,36,2,101.935,3,Potential,4
17890,324,1,125.13000000000002,1,Loss,2
17891,164,1,203.85999999999999,1,Loss,2
17892,58,3,81.36666666666667,1,Loss,2
17893,227,1,112.25000000000001,1,Loss,2
17894,73,4,150.99,2,Churn,3
17895,46,1,98.0,1,Loss,2
17896,25,1,256.32,3,Potential,4
17897,174,1,131.98000000000002,1,Loss,2
17898,87,2,76.03,1,Loss,2
17899,279,1,155.8,1,Loss,2
17900,308,2,56.099999999999994,1,Loss,2
17901,61,1,110.38000000000001,1,Loss,2
17904,23,1,191.66999999999993,3,Potential,4
17905,73,2,203.04500000000002,1,Loss,2
17906,190,1,72.89999999999999,1,Loss,2
17911,11,1,366.23,3,Potential,4
17912,312,1,21.6,1,Loss,2
17913,1,1,193.54999999999998,3,Potential,4
17914,182,1,336.42999999999995,0,Potential Loss,1
17917,47,2,115.185,1,Loss,2
17919,2,1,1304.0400000000004,3,Potential,4
17920,13,15,231.21266666666668,4,Loyalist,5
17921,150,4,206.63,2,Churn,3
17923,311,1,207.50000000000003,1,Loss,2
17924,13,6,447.24999999999994,4,Loyalist,5
17926,135,2,198.64500000000004,1,Loss,2
17928,47,2,92.22999999999999,1,Loss,2
17929,13,4,210.75,3,Potential,4
17930,73,5,348.096,2,Churn,3
17931,136,2,204.17999999999998,1,Loss,2
17932,6,3,443.85666666666674,3,Potential,4
17934,1,2,352.1249999999999,3,Potential,4
17935,140,2,71.44500000000001,1,Loss,2
17936,243,1,389.84,0,Potential Loss,1
17937,116,5,429.468,2,Churn,3
17939,279,1,99.14,1,Loss,2
17940,51,9,248.7311111111111,2,Churn,3
17941,337,1,304.56,0,Potential Loss,1
17942,302,1,77.50000000000003,1,Loss,2
17946,235,2,74.78999999999999,1,Loss,2
17947,303,1,176.68,1,Loss,2
17948,149,1,358.56000000000006,0,Potential Loss,1
17949,4,43,1318.9879069767442,4,Loyalist,5
17950,74,1,219.02999999999997,1,Loss,2
17951,41,1,599.0400000000001,0,Potential Loss,1
17954,125,10,220.404,2,Churn,3
17955,200,4,139.325,1,Loss,2
17956,251,1,12.75,1,Loss,2
17957,245,1,110.72000000000001,1,Loss,2
17958,118,1,508.46000000000004,0,Potential Loss,1
17960,173,1,73.78000000000002,1,Loss,2
17961,2,36,20.185833333333335,4,Loyalist,5
17962,144,1,102.83000000000001,1,Loss,2
17964,122,1,209.94000000000003,1,Loss,2
17965,10,12,205.48083333333332,4,Loyalist,5
17966,34,5,219.686,2,Churn,3
17969,168,1,103.0,1,Loss,2
17970,6,1,582.59,3,Potential,4
17972,7,1,136.04,3,Potential,4
17973,53,1,337.04,0,Potential Loss,1
17974,26,3,246.92999999999992,3,Potential,4
17975,17,11,351.27454545454543,4,Loyalist,5
17977,61,1,288.13999999999993,0,Potential Loss,1
17979,170,4,188.57750000000004,2,Churn,3
17980,167,2,258.125,0,Potential Loss,1
17984,147,1,152.68000000000004,1,Loss,2
17985,24,1,634.95,0,Potential Loss,1
17986,58,1,20.8,1,Loss,2
17987,158,1,198.57,1,Loss,2
17988,13,7,28.731428571428573,3,Potential,4
17990,238,1,314.84000000000003,0,Potential Loss,1
17991,227,2,46.675000000000004,1,Loss,2
17994,38,4,169.62250000000003,2,Churn,3
17995,283,1,76.1,1,Loss,2
17997,65,8,246.33375,2,Churn,3
17999,303,1,191.72000000000003,1,Loss,2
18001,14,2,208.615,3,Potential,4
18005,49,2,124.86000000000003,1,Loss,2
18006,25,1,444.68,3,Potential,4
18008,37,9,235.13222222222223,2,Churn,3
18009,237,1,257.34,0,Potential Loss,1
18010,258,1,174.79999999999998,1,Loss,2
18013,157,2,93.64500000000001,1,Loss,2
18014,30,1,158.47,3,Potential,4
18015,213,1,120.03000000000002,1,Loss,2
18016,76,4,331.7275,2,Churn,3
18017,83,3,174.33333333333334,1,Loss,2
18018,110,2,61.07,1,Loss,2
18019,53,1,38.449999999999996,1,Loss,2
18022,244,1,668.1099999999998,0,Potential Loss,1
18024,65,2,194.89,1,Loss,2
18027,305,1,115.30999999999999,1,Loss,2
18030,44,2,115.325,1,Loss,2
18032,101,1,73.5,1,Loss,2
18033,215,1,97.97000000000004,1,Loss,2
18034,23,2,211.44,3,Potential,4
18035,45,3,243.4666666666666,2,Churn,3
18036,107,3,135.20666666666668,1,Loss,2
18037,126,5,7.744,1,Loss,2
18040,21,2,178.60000000000002,3,Potential,4
18041,13,18,197.17222222222222,4,Loyalist,5
18042,55,1,165.04999999999998,1,Loss,2
18043,26,2,121.525,3,Potential,4
18044,89,9,223.8166666666667,2,Churn,3
18045,47,1,189.39999999999998,3,Potential,4
18048,205,2,86.14500000000001,1,Loss,2
18053,72,1,300.02000000000004,0,Potential Loss,1
18055,41,7,719.0100000000001,2,Churn,3
18056,290,1,363.64999999999986,0,Potential Loss,1
18058,11,1,170.16,3,Potential,4
18059,25,3,102.15333333333335,3,Potential,4
18061,23,9,190.47222222222226,2,Churn,3
18062,175,3,240.17333333333337,1,Loss,2
18064,135,2,407.0,0,Potential Loss,1
18065,88,12,170.65083333333334,2,Churn,3
18066,77,1,318.0,0,Potential Loss,1
18067,42,1,396.33,0,Potential Loss,1
18068,291,1,101.7,1,Loss,2
18069,2,5,407.334,4,Loyalist,5
18071,259,1,194.05,1,Loss,2
18072,158,1,247.44000000000005,0,Potential Loss,1
18073,116,12,323.1266666666667,2,Churn,3
18075,25,9,268.0888888888889,2,Churn,3
18077,33,9,248.51999999999998,2,Churn,3
18078,189,2,168.065,1,Loss,2
18079,47,4,912.9925000000002,2,Churn,3
18080,20,2,615.75,3,Potential,4
18081,114,3,114.48333333333335,1,Loss,2
18082,27,1,703.3699999999997,0,Potential Loss,1
18084,18,1,90.48,3,Potential,4
18085,332,1,386.05,0,Potential Loss,1
18086,69,1,101.33999999999999,1,Loss,2
18087,292,1,3202.92,0,Potential Loss,1
18088,92,1,167.67,1,Loss,2
18092,3,8,776.9525,4,Loyalist,5
18093,33,4,526.63,2,Churn,3
18094,83,7,431.04285714285714,2,Churn,3
18095,40,2,290.025,3,Potential,4
18096,13,3,303.7166666666666,3,Potential,4
18097,207,5,503.05600000000004,2,Churn,3
18099,247,1,168.31000000000003,1,Loss,2
18101,13,2,111.82499999999999,3,Potential,4
18102,13,56,4139.690892857143,4,Loyalist,5
18104,303,1,754.6399999999998,0,Potential Loss,1
18105,303,1,113.48000000000002,1,Loss,2
18106,331,1,430.69999999999993,0,Potential Loss,1
18108,256,1,271.0,0,Potential Loss,1
18109,5,24,312.50916666666666,4,Loyalist,5
18110,21,1,236.3000000000001,3,Potential,4
18112,14,2,176.345,3,Potential,4
18114,292,1,220.1,1,Loss,2
18116,236,5,150.49199999999996,1,Loss,2
18117,27,1,319.47000000000014,3,Potential,4
18118,12,24,210.12125,4,Loyalist,5
18120,97,1,111.15000000000002,1,Loss,2
18121,126,2,336.54999999999995,0,Potential Loss,1
18122,4,6,304.165,4,Loyalist,5
18123,26,2,294.72,3,Potential,4
18125,61,4,285.7474999999999,2,Churn,3
18126,62,1,204.49000000000012,1,Loss,2
18127,21,3,116.24333333333335,3,Potential,4
18129,68,1,112.54999999999998,1,Loss,2
18130,17,3,353.13000000000005,3,Potential,4
18133,36,1,931.5,0,Potential Loss,1
18135,61,5,136.382,2,Churn,3
18136,6,3,261.4433333333333,3,Potential,4
18138,297,1,152.65000000000003,1,Loss,2
18139,19,6,1406.39,4,Loyalist,5
18142,128,2,509.76,0,Potential Loss,1
18143,118,2,500.08,0,Potential Loss,1
18144,36,10,238.60999999999996,2,Churn,3
18145,14,4,715.3875,2,Churn,3
18146,142,2,80.17500000000001,1,Loss,2
18147,47,2,89.67,1,Loss,2
18149,38,3,204.02666666666664,3,Potential,4
18150,142,3,188.86,1,Loss,2
18151,136,2,326.67500000000007,0,Potential Loss,1
18154,45,2,199.59500000000003,3,Potential,4
18155,77,3,123.87333333333333,1,Loss,2
18156,14,1,528.71,3,Potential,4
18158,2,2,226.7,3,Potential,4
18159,39,1,530.1500000000002,0,Potential Loss,1
18160,59,2,319.03,0,Potential Loss,1
18161,17,5,323.738,2,Churn,3
18164,303,1,399.65,0,Potential Loss,1
18165,179,1,302.46,0,Potential Loss,1
18167,25,3,461.6200000000001,2,Churn,3
