Recency,Frequency,Monetary,cluster,segments,score
7,8,246.44375,2,Loyalist,5
90,2,73.56,4,Loss,1
188,2,74.85,4,Loss,1
36,1,216.39999999999998,1,Potential,4
62,1,381.09000000000003,0,Potential Loss,2
88,10,157.278,3,Churn,3
100,1,291.76,0,Potential Loss,2
142,4,191.83749999999998,3,Churn,3
13,1,61.540000000000006,1,Potential,4
59,9,270.53333333333336,3,Churn,3
189,1,242.13000000000002,0,Potential Loss,2
266,1,18.410000000000004,4,Loss,1
138,3,129.48,4,Loss,1
76,1,536.28,0,Potential Loss,2
17,35,524.0245714285713,2,Loyalist,5
3,6,266.16333333333336,2,Loyalist,5
181,1,170.4,4,Loss,1
165,2,144.75,4,Loss,1
52,2,287.1,1,Potential,4
303,1,244.08,0,Potential Loss,2
82,3,212.73333333333335,3,Churn,3
209,1,128.7,4,Loss,1
25,7,263.81428571428575,3,Churn,3
31,8,316.8425,3,Churn,3
152,12,252.41083333333327,3,Churn,3
270,1,105.98999999999998,4,Loss,1
44,1,344.90000000000003,0,Potential Loss,2
59,4,108.52499999999999,4,Loss,1
58,1,144.29000000000005,4,Loss,1
83,4,5464.35,0,Potential Loss,2
194,3,376.24,0,Potential Loss,2
2,1,75.41000000000001,1,Potential,4
11,3,119.83333333333333,1,Potential,4
36,63,720.1180952380952,2,Loyalist,5
5,6,158.435,2,Loyalist,5
42,2,313.7700000000001,1,Potential,4
16,4,204.90249999999997,1,Potential,4
178,1,150.32,4,Loss,1
10,6,160.05999999999997,2,Loyalist,5
10,2,196.29999999999998,1,Potential,4
230,1,140.75,4,Loss,1
131,2,30.650000000000002,4,Loss,1
11,50,19.1154,2,Loyalist,5
128,3,194.5133333333333,4,Loss,1
36,4,162.8775,1,Potential,4
303,1,261.76,0,Potential Loss,2
25,16,271.41499999999996,2,Loyalist,5
229,5,175.19799999999998,3,Churn,3
54,2,117.11,4,Loss,1
26,4,152.67249999999996,1,Potential,4
5,14,121.64214285714286,2,Loyalist,5
97,1,161.93999999999997,4,Loss,1
19,3,372.42333333333335,1,Potential,4
2,12,211.66833333333332,2,Loyalist,5
303,1,353.1899999999998,0,Potential Loss,2
245,1,1277.4899999999998,0,Potential Loss,2
41,3,345.91333333333336,3,Churn,3
31,1,221.97000000000003,1,Potential,4
48,1,239.11999999999998,1,Potential,4
318,1,138.18,4,Loss,1
92,1,171.71,4,Loss,1
1,3,268.5433333333333,2,Loyalist,5
14,4,201.26749999999996,1,Potential,4
95,3,31.416666666666668,4,Loss,1
17,1,228.83000000000004,1,Potential,4
18,2,282.035,1,Potential,4
229,1,225.54999999999998,4,Loss,1
27,1,254.13000000000008,1,Potential,4
342,1,235.19000000000003,0,Potential Loss,2
26,7,232.69,3,Churn,3
20,2,209.69,1,Potential,4
17,3,156.57666666666663,1,Potential,4
18,1,320.04999999999995,1,Potential,4
16,2,174.41999999999996,1,Potential,4
202,1,124.25,4,Loss,1
36,3,120.00333333333333,1,Potential,4
13,3,66.28333333333335,1,Potential,4
14,1,358.61,1,Potential,4
19,2,240.89000000000001,1,Potential,4
1,1,220.32000000000002,1,Potential,4
2,14,1262.2099999999998,2,Loyalist,5
180,7,271.2128571428572,3,Churn,3
205,2,212.11999999999998,4,Loss,1
48,2,238.45000000000005,1,Potential,4
246,1,165.0,4,Loss,1
58,2,87.92500000000001,4,Loss,1
181,1,190.48000000000002,4,Loss,1
147,2,113.53000000000003,4,Loss,1
1,4,245.76250000000005,2,Loyalist,5
1,6,196.28666666666672,2,Loyalist,5
138,2,1037.035,0,Potential Loss,2
221,1,192.05000000000004,4,Loss,1
162,1,433.77,0,Potential Loss,2
16,1,462.09999999999997,1,Potential,4
13,1,369.96999999999997,1,Potential,4
23,2,273.16999999999996,1,Potential,4
23,7,155.31714285714287,3,Churn,3
59,6,11.625,4,Loss,1
340,1,149.40999999999997,4,Loss,1
12,4,144.7925,1,Potential,4
40,20,228.4495,3,Churn,3
179,1,116.1,4,Loss,1
122,1,316.45999999999987,0,Potential Loss,2
25,8,177.12625000000003,3,Churn,3
287,1,189.62999999999997,4,Loss,1
19,2,171.34499999999997,1,Potential,4
279,1,229.43999999999997,0,Potential Loss,2
75,2,278.05,0,Potential Loss,2
31,1,337.66,1,Potential,4
163,5,316.236,3,Churn,3
202,1,10877.18,0,Potential Loss,2
165,2,135.525,4,Loss,1
1,1,176.5,1,Potential,4
19,6,735.2299999999999,3,Churn,3
256,1,190.95,4,Loss,1
31,3,394.13000000000005,3,Churn,3
71,2,301.95000000000005,0,Potential Loss,2
46,2,592.7300000000001,0,Potential Loss,2
14,17,223.65882352941173,2,Loyalist,5
24,3,304.05,1,Potential,4
28,2,93.30000000000001,1,Potential,4
84,9,409.00333333333333,3,Churn,3
10,12,262.2416666666666,2,Loyalist,5
24,2,561.2,1,Potential,4
21,6,414.6649999999999,3,Churn,3
132,1,314.1,0,Potential Loss,2
91,3,189.36,3,Churn,3
143,2,509.72000000000014,0,Potential Loss,2
1,10,317.154,2,Loyalist,5
18,1,151.48999999999998,1,Potential,4
109,5,234.17000000000002,3,Churn,3
63,2,254.235,1,Potential,4
218,1,590.78,0,Potential Loss,2
154,1,470.7299999999999,0,Potential Loss,2
21,2,361.225,1,Potential,4
31,3,318.6000000000001,3,Churn,3
17,11,883.2781818181819,2,Loyalist,5
84,1,428.45,0,Potential Loss,2
59,1,349.4000000000001,0,Potential Loss,2
231,1,360.85,0,Potential Loss,2
82,5,966.992,3,Churn,3
82,4,586.5475,3,Churn,3
84,6,562.3699999999999,3,Churn,3
68,3,574.3466666666667,3,Churn,3
80,3,291.4733333333333,3,Churn,3
23,4,448.56500000000005,3,Churn,3
123,1,550.8399999999999,0,Potential Loss,2
159,1,451.55999999999995,0,Potential Loss,2
12,3,135.17,1,Potential,4
8,80,3851.982624999998,2,Loyalist,5
128,1,105.8,4,Loss,1
114,5,206.152,3,Churn,3
80,1,167.13,4,Loss,1
234,1,84.56,4,Loss,1
13,13,141.61461538461538,2,Loyalist,5
49,1,199.12999999999997,1,Potential,4
227,1,405.85,0,Potential Loss,2
56,2,211.635,1,Potential,4
183,1,76.32000000000002,4,Loss,1
41,1,9.7,4,Loss,1
1,5,147.254,2,Loyalist,5
12,4,269.8499999999999,1,Potential,4
153,1,181.12,4,Loss,1
151,1,95.14999999999999,4,Loss,1
110,1,111.52999999999999,4,Loss,1
335,1,212.80000000000004,4,Loss,1
175,1,420.03999999999996,0,Potential Loss,2
269,1,222.95999999999992,4,Loss,1
142,1,226.9000000000001,0,Potential Loss,2
236,2,222.5,4,Loss,1
1,5,113.542,2,Loyalist,5
47,2,423.5150000000001,0,Potential Loss,2
189,2,72.99499999999999,4,Loss,1
227,2,441.235,0,Potential Loss,2
20,7,224.53571428571428,3,Churn,3
20,6,407.75666666666666,3,Churn,3
284,1,114.10000000000001,4,Loss,1
42,4,253.15749999999997,3,Churn,3
58,4,306.5225,3,Churn,3
284,1,426.68999999999994,0,Potential Loss,2
297,1,246.22,0,Potential Loss,2
26,3,177.8033333333333,1,Potential,4
214,1,206.22999999999985,4,Loss,1
209,1,215.34999999999997,4,Loss,1
24,1,365.8199999999999,1,Potential,4
17,1,184.41,1,Potential,4
251,1,728.8399999999999,0,Potential Loss,2
261,1,175.50000000000003,4,Loss,1
3,9,222.48000000000002,2,Loyalist,5
12,6,316.2816666666667,2,Loyalist,5
108,4,301.5,3,Churn,3
25,31,312.4212903225808,2,Loyalist,5
191,1,589.52,0,Potential Loss,2
241,1,58.5,4,Loss,1
313,1,176.1,4,Loss,1
198,2,270.475,0,Potential Loss,2
9,7,644.7042857142858,2,Loyalist,5
219,2,377.19,0,Potential Loss,2
199,3,174.71666666666667,4,Loss,1
306,1,291.13000000000005,0,Potential Loss,2
269,1,724.8900000000003,0,Potential Loss,2
216,3,426.51666666666665,0,Potential Loss,2
263,1,313.48999999999995,0,Potential Loss,2
241,2,134.37,4,Loss,1
115,1,321.6,0,Potential Loss,2
18,2,481.7950000000001,1,Potential,4
76,5,637.64,3,Churn,3
25,1,101.16,1,Potential,4
109,2,386.63,0,Potential Loss,2
213,1,230.10000000000002,0,Potential Loss,2
321,1,344.75000000000006,0,Potential Loss,2
19,2,112.46000000000001,1,Potential,4
250,1,314.65999999999997,0,Potential Loss,2
137,1,544.4699999999999,0,Potential Loss,2
203,1,360.08,0,Potential Loss,2
20,1,147.45,1,Potential,4
315,1,298.30000000000007,0,Potential Loss,2
128,4,445.08500000000004,3,Churn,3
75,4,487.0375,3,Churn,3
151,2,161.64500000000004,4,Loss,1
234,2,239.95999999999998,0,Potential Loss,2
27,7,191.62857142857143,3,Churn,3
62,4,340.71000000000004,3,Churn,3
28,1,383.33000000000004,1,Potential,4
25,10,600.8550000000001,3,Churn,3
24,14,534.6885714285715,2,Loyalist,5
16,15,443.3886666666667,2,Loyalist,5
4,1,295.0,1,Potential,4
24,9,349.53444444444443,3,Churn,3
16,2,740.4300000000001,1,Potential,4
7,23,208.33913043478262,2,Loyalist,5
189,1,179.6,4,Loss,1
26,6,152.18500000000003,3,Churn,3
5,1,270.91999999999996,1,Potential,4
60,2,294.37499999999994,0,Potential Loss,2
53,4,228.475,3,Churn,3
41,4,343.18,3,Churn,3
52,1,515.7800000000001,0,Potential Loss,2
140,2,284.32000000000005,0,Potential Loss,2
17,13,289.07076923076926,2,Loyalist,5
99,1,162.72,4,Loss,1
52,3,279.91,3,Churn,3
39,7,2668.465714285714,3,Churn,3
41,3,175.15,1,Potential,4
162,1,317.88,0,Potential Loss,2
160,1,267.9,0,Potential Loss,2
94,1,199.85000000000005,4,Loss,1
25,1,110.7,1,Potential,4
84,4,561.8799999999999,3,Churn,3
36,6,343.27833333333336,3,Churn,3
23,4,405.8,3,Churn,3
2,16,438.15812500000004,2,Loyalist,5
31,2,214.03,1,Potential,4
136,1,603.2500000000001,0,Potential Loss,2
336,1,251.1,0,Potential Loss,2
224,1,269.37,0,Potential Loss,2
101,4,272.3875,3,Churn,3
122,1,168.6,4,Loss,1
277,1,161.4,4,Loss,1
99,1,488.3,0,Potential Loss,2
97,3,435.79999999999995,3,Churn,3
228,1,153.0,4,Loss,1
68,1,369.21000000000004,0,Potential Loss,2
1,4,275.65250000000003,2,Loyalist,5
54,4,267.4175,3,Churn,3
42,1,240.30000000000004,1,Potential,4
127,1,231.33999999999997,0,Potential Loss,2
62,1,307.54999999999995,0,Potential Loss,2
37,1,120.32,4,Loss,1
20,6,106.96166666666666,1,Potential,4
246,1,411.68,0,Potential Loss,2
298,1,377.0,0,Potential Loss,2
114,1,833.4800000000001,0,Potential Loss,2
20,4,573.9274999999999,3,Churn,3
